"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2013","476",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2014","496",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2015","515",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2016","534",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2017","552",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2018","566",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2019","600",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","233","EST","Estonia","2020","609",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2005","463",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2006","476",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2007","486",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2008","508",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2009","520",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2010","536",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2011","553",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2012","561",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2013","571",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2014","581",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2015","590",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2016","605",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2017","617",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2018","629",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2019","643",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","246","FIN","Finland","2020","652",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2005","477",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2006","478",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2007","480",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2008","479",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2009","485",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2010","487",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2011","486",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2012","489",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2013","498",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2014","491",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2015","486",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2016","562",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2017","567",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2018","567",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2019","568",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","250","FRA","France","2020","564",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2005","87",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2006","99",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2007","111",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2008","131",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2009","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2010","152",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2011","165",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2012","180",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2013","199",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2014","221",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2015","240",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2016","261",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2017","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2018","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2019","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","268","GEO","Georgia","2020","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2005","567",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2006","574",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2007","508",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2008","512",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2009","519",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2010","527",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2011","535",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2012","540",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2013","544",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2014","548",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2015","552",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2016","556",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2017","562",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2018","568",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2019","574",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","276","DEU","Germany","2020","580",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2005","392",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2006","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2007","434",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2008","454",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2009","462",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2010","469",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2011","469",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2012","468",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2013","467",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2014","469",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2015","472",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2016","479",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2017","487",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2018","492",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2019","504",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","300","GRC","Greece","2020","513",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2005","286",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2006","319",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2007","324",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2008","304",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2009","301",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2010","298",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2011","298",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2012","301",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2013","307",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2014","315",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2015","325",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2016","338",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2017","355",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2018","373",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2019","390",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","348","HUN","Hungary","2020","402",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2005","633",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2006","648",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2007","666",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2008","657",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2009","643",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2010","644",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2011","646",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2012","655",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2013","658",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2014","664",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2015","684",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2016","717",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2017","749",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2018","758",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2019","748",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","352","ISL","Iceland","2020","736",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2005","400",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2006","417",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2007","428",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2008","445",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2009","435",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2010","427",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2011","429",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2012","427",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2013","429",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2014","434",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2015","439",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2016","443",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2017","446",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2018","449",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2019","457",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","372","IRL","Ireland","2020","460",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2005","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2006","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2007","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2008","260",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2009","264",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2010","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2011","282",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2012","287",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2013","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2014","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2015","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2016","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2017","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2018","338",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2019","343",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","376","ISR","Israel","2020","347",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2005","596",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2006","604",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2007","607",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2008","610",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2009","611",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2010","614",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2011","618",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2012","616",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2013","613",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2014","615",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2015","620",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2016","630",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2017","642",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2018","652",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2019","662",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","380","ITA","Italy","2020","668",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2005","91",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2006","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2007","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2008","162",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2009","171",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2010","189",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2011","215",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2012","217",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2013","215",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2014","230",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2015","217",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2016","214",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2017","212",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2018","209",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2019","203",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","398","KAZ","Kazakhstan","2020","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2005","39",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2006","42",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2007","44",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2008","58",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2009","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2010","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2011","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2012","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2013","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2014","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2015","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2016","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2017","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2018","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2019","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","417","KGZ","Kyrgyzstan","2020","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2005","332",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2006","370",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2007","411",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2008","428",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2009","422",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2010","304",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2011","297",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2012","304",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2013","315",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2014","330",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2015","343",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2016","339",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2017","355",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2018","367",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2019","380",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","428","LVA","Latvia","2020","389",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2005","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2006","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2007","..",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2008","718",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2009","725",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2010","746",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2011","753",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2012","764",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2013","760",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2014","764",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2015","768",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2016","775",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2017","782",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2018","783",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2019","784",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","438","LIE","Liechtenstein","2020","782",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2005","438",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2006","487",
"44","Number of passenger cars per 1000 inhabitants","Passenger car rate","Per 1000 inhabitants","440","LTU","Lithuania","2007","491",
